"ACTR3B","ANLN","BAG1","BCL2","BIRC5","BLVRA","CCNB1","CCNE1","CDC20","CDC6","NUF2","CDH3","CENPF","CEP55","CXXC5","EGFR","ERBB2","ESR1","EXO1","FGFR4","FOXA1","FOXC1","GPR160","GRB7","KIF2C","NDC80","KRT14","KRT17","KRT5","MAPT","MDM2","MELK","MIA","MKI67","MLPH","MMP11","MYBL2","MYC","NAT1","ORC6L","PGR","PHGDH","PTTG1","RRM2","SFRP1","SLC39A6","TMEM45B","TYMS","UBE2C","UBE2T"
-0.180125,1.0245,1.61325,0.896375,0.4394,-0.081625,0.40975,1.241125,0.9844,0.204667,1.1555,-2.074,0.912636,1.169667,0.858167,-0.8954,-0.556875,0.89625,0.22375,-0.047,0.295,-1.454313,-1.011,0.2021,1.69875,-0.373615,-1.044357,-0.5153,-1.4798,0.406125,-0.191833,2.495889,-1.403,0.47425,-0.104125,0.867333,3.23425,0.912625,-2.9714,1.043,3.623333,0.24725,0.63,-0.265625,-1.7645,-1.5162,2.5955,0.532,2.640375,0.227333
0.37975,-1.237333,1.57375,0.5725,-1.317733,-0.069125,-1.02,-0.717875,-0.8744,-0.552833,-1.365375,0.63075,-0.977909,-1.797667,0.089,0.5676,0.641125,1.308833,-0.49,-0.860667,-0.01825,0.168563,0.4,-0.0884,-1.1685,-0.437154,0.9895,0.8185,1.4349,0.704375,-0.394583,-0.872556,1.783,-1.28975,0.988125,-0.886333,-0.64275,-0.382375,1.8442,0.036455,-1.587167,-0.14475,-1.079667,-1.03725,1.3625,1.8989,-1.748125,-1.197,-1.249375,-1.166667
0.49675,1.182333,0.18825,0.531375,0.255267,1.680625,0.1795,-0.17675,0.0514,-0.116,0.69575,0.215,0.728273,0.007,-0.088667,-2.0964,-0.760125,1.546417,0.74475,-0.579667,0.45975,-0.7285,0.123333,-0.5678,-0.175,0.545385,-2.1015,-2.3017,-2.2712,0.256625,0.282917,0.416,-2.41775,1.0045,0.381625,0.4785,0.249375,-1.419625,2.8974,-0.151727,4.148667,0.98275,0.354833,-0.631375,-1.472375,3.4608,-0.098625,0.24675,0.7845,0.710667
0.148125,-1.653667,-0.04525,-0.5485,-0.823933,-0.19875,-0.177,-0.49525,-0.6859,-0.367167,-1.358875,2.41375,-1.454636,-0.810333,1.151667,1.1522,0.229125,-1.0125,-0.77925,0.412667,-0.306375,1.046938,-0.073333,0.1605,-0.98425,-0.906615,2.822643,2.811,2.5663,0.0965,-0.0225,-0.695222,4.821,-0.76175,-0.381625,0.1695,0.064125,0.093813,-0.0191,-0.111273,1.381333,0.508875,-0.252167,-0.33275,4.14475,-0.5441,1.285,-0.8755,-0.30075,-0.795333
0.11975,-1.832833,-0.0825,0.928625,-2.1872,-0.180375,-1.53725,-1.443375,-0.5969,-2.456,-1.76975,-0.4385,-2.658455,-2.935,-1.2775,-0.5323,0.276875,0.753417,-2.03625,-0.807333,0.72725,-0.168438,1.150167,-0.2341,-2.2015,-2.142846,1.332071,1.2816,1.2926,0.560125,-0.1585,-1.439778,1.1685,-2.9405,0.547,-0.329,-1.53275,-1.1945,2.4332,-1.529,1.878667,0.0555,-1.4515,-2.295125,0.849375,0.7351,-1.656,-2.466,-2.308625,-1.7505
0.147875,-1.344667,-0.097,0.707125,-1.095867,-0.461125,-1.61625,-0.983875,-1.3026,-1.471833,-2.657125,-0.53775,-2.147909,-1.6305,0.087,0.4155,0.42025,-0.81825,-1.6155,0.124167,0.005625,0.460875,0.538,0.2425,-1.8305,-0.534077,1.278429,0.6943,0.7045,0.435625,-0.112083,-1.910333,1.66475,-1.76175,0.305625,-0.213,-1.321,0.658687,-0.2052,-1.961273,2.6825,-1.074375,-1.286,-1.425,2.148375,0.3384,1.104375,-1.26975,-1.989375,-1.548833
1.2425,1.161,-0.937,-2.56,-0.575938,-1.410375,0.42475,0.463125,1.3069,-0.032833,0.83925,2.29925,0.689818,0.642167,-2.458667,6.7959,-1.093625,-5.650583,0.4205,-0.536833,-8.33125,2.640125,0.368833,-0.4558,1.29925,1.259769,2.590571,2.5047,1.7944,-0.295375,-0.28325,1.687778,1.5085,0.03425,-1.844875,0.010833,0.771125,0.617687,-4.1586,0.057727,-2.942667,3.56125,0.186833,-0.251,4.093,-1.9758,-2.96825,0.939,1.2125,0.142667
-0.380375,0.9055,1.04875,-0.09875,0.504,0.306625,0.77875,0.31275,-0.5522,0.4455,0.135625,0.11275,0.752,0.614833,0.362833,0.529,0.247125,1.148667,0.9555,-0.564333,-0.021,0.312625,-0.006167,-0.4057,-0.5345,-0.080385,-0.694286,-0.8164,-0.3501,0.51075,-0.01025,0.315889,-0.15525,1.09325,0.483875,-0.14,0.1735,0.27975,1.7888,-0.228545,2.363833,-0.09525,0.304167,1.036,0.93125,2.213,-0.0945,-0.91175,0.14525,0.535
0.10475,-0.386833,0.78575,1.2385,-0.637467,-1.0575,-0.35575,-0.447375,-0.3739,-0.626167,-0.38975,-1.2245,-0.368727,-0.649,-0.9115,-2.31,0.425875,-0.82975,-0.2755,-0.018,-0.2895,-1.594125,0.1225,0.7429,-0.82125,-0.259231,-1.742429,-2.0069,-2.1409,1.049125,-0.497667,-0.748889,-2.733,-1.21875,0.459375,-0.115833,-0.69575,0.822062,1.698,-1.038636,1.1795,-1.914125,-1.018333,-0.512625,-3.438875,1.9171,0.769375,-1.246375,-0.813875,-0.410167
-0.379375,-1.189167,0.2295,-0.11775,-0.335133,-0.110625,-0.971,-1.109375,-0.4372,-1.617833,-0.555375,-1.10175,-0.842182,-0.836667,0.545667,-1.847,-0.6285,0.94625,-1.4585,-0.041333,-0.38175,0.00925,-0.357667,-0.6221,-0.85125,-1.099769,0.445714,0.6234,0.6839,1.25875,0.5675,-1.572889,-1.10375,-0.654,0.91525,-0.001167,-0.272875,-0.314938,1.424,-0.135727,1.4685,-1.571,0.188833,-1.715375,-1.57725,-0.0572,0.650375,-1.504625,-0.41675,-0.996667
0.74125,0.590833,-1.23525,-1.25975,-0.592133,-0.8165,-0.50925,0.017625,1.1637,0.117333,1.07375,2.6335,1.116364,-0.431667,-0.829167,2.2548,-0.626375,-5.860167,1.89675,-0.136333,-2.128,4.602688,-1.457333,0.6857,0.75925,0.515615,2.764929,2.8266,2.3549,-0.391625,0.941833,0.737333,2.0915,-0.03925,-2.3405,-0.18,-0.1525,-0.38,-2.5106,0.488818,-1.972833,2.360125,-0.224667,-0.431125,5.3045,-1.2709,-1.365875,-0.76775,-0.24925,0.497833
-0.06525,-2.699833,0.4175,1.4445,-2.3024,0.065,-1.88275,-1.368875,-1.8383,-2.130833,-3.430625,1.44825,-3.147909,-3.725167,-1.219167,2.4037,-1.0365,-0.016,-1.87,-0.9155,-1.0845,1.490438,-0.760667,-0.8147,-2.5135,-2.2,4.182286,3.8472,3.7711,-0.699125,0.046417,-2.485556,4.784,-3.04725,-1.792625,-3.5875,-1.3555,-0.815875,-1.0714,-1.483727,1.4615,0.742,-1.787667,-2.787625,4.357,-0.4167,0.41775,-2.1055,-2.3545,-1.899
-0.3925,-1.4715,0.02975,-0.234,-1.392667,0.383,-0.9995,-0.2145,-0.9205,-0.8285,-1.25775,1.206,-0.727455,-1.3565,0.4075,0.0323,1.428,-0.59425,-0.71175,0.508833,0.1065,0.3735,0.536,0.8422,-1.4995,-1.237154,1.936929,1.69,2.5319,0.32975,-0.502167,-1.839889,2.224,-1.25725,0.827875,0.191167,-0.909,-1.351312,1.0186,-0.848727,-0.6095,2.302875,-0.977167,-1.594375,2.7445,0.4254,0.8945,-1.00175,-1.17925,-0.925667
-0.475375,-0.702333,0.11725,-2.79525,-0.815533,0.5635,-1.3965,-0.72,-0.8661,-0.8295,-1.293375,0.48475,-0.920636,-1.695333,-0.623167,0.6425,1.1595,0.221083,-0.402,2.458167,0.687625,-0.426813,0.0625,-0.042,-0.70525,-0.817,0.761643,1.1019,0.7922,0.420375,0.195667,-0.564444,0.9195,-1.17425,-0.279375,0.031333,-0.455625,-0.670625,-2.5488,-0.915273,3.5505,0.338375,-1.138,-1.41025,-0.112125,-0.8634,0.51525,-1.9965,-0.945375,-0.777333
-0.345375,-0.842833,0.029,0.269,0.461333,0.797,-0.10075,-0.8775,-0.3388,0.069167,0.098,0.66725,-0.608545,-0.0075,0.259333,0.5175,-0.185,-0.051833,-0.19675,-0.625833,-0.250375,0.880125,-0.662,0.5635,-0.41525,-0.247077,2.351143,2.0227,2.2938,-0.584,0.291583,-0.640222,1.394,-1.667,-0.03925,-0.239667,0.172375,0.287063,-0.6706,-0.551818,0.942333,-1.0225,0.396,-0.788875,2.444,2.0377,1.25075,-0.2365,-0.2155,0.151833
0.2405,-0.6655,0.72925,0.7415,-0.4968,0.018,0.7445,0.1045,-0.2734,-0.194667,-0.28075,-1.6205,-0.002364,-0.470167,0.4105,-0.5151,-0.5195,1.50375,-0.34675,-0.378833,0.663875,-0.23175,0.154,-0.3235,-0.67575,0.063462,-0.172214,-0.1675,-0.3059,0.195875,0.052083,-0.327889,0.5695,0.022,-0.211375,-0.2895,-0.0105,-0.568313,2.0098,-0.459,0.336167,-0.869125,0.106,-0.333,-0.292625,0.5002,-1.53075,0.42325,-0.098,0.048167
1.39,2.114167,-1.1815,-2.692625,1.8546,-2.1155,1.68725,1.674,2.4056,1.452333,2.0785,1.955,2.344273,2.342333,-3.387,1.4808,-0.9755,-3.5255,2.45375,0.625167,-6.500375,2.752313,-4.3425,-1.3992,2.4935,2.769692,-1.087571,-0.3726,-0.1554,-1.93725,-0.414167,1.828333,4.36625,1.07425,-5.2555,-0.920167,1.31025,2.045313,-4.8851,2.299727,-2.987,2.09125,1.641333,2.05575,4.016,-1.608,-3.0295,1.677,1.411875,1.350167
1.38825,2.294667,-1.197,-3.26575,1.236333,-1.152875,-0.1255,2.9395,1.4618,0.861333,1.284875,2.14525,0.966273,1.526667,0.695,1.7938,0.411875,-6.157167,1.06275,1.369,-5.313,3.663062,-1.680833,0.3812,1.29425,1.613769,2.9985,2.434,2.1462,-2.1265,-0.473667,1.899889,5.40075,1.37225,-3.431625,0.555,1.85475,0.709938,-3.8258,0.885818,-2.128833,2.178125,1.189833,0.57375,1.515375,-2.6377,-2.8105,-0.4915,1.646,0.076667
2.209375,1.761833,0.32175,1.61325,0.925,-2.028875,0.9175,3.06425,1.5324,2.277667,1.945875,-0.00425,1.254091,1.0455,-0.834333,0.2123,-3.727,-7.979833,0.30075,-1.219167,-1.76325,-0.797687,-3.596667,0.2304,1.637,2.596923,-2.087643,-1.7933,0.3439,-0.912,-0.377,1.720111,-0.83175,2.101,-3.192875,-0.56,1.8215,1.383062,-6.1033,1.551091,-3.255233,2.723625,1.240833,2.213,2.9975,-0.9026,0.617375,3.530375,2.066,1.761667
0.31275,0.1995,-0.56525,-1.14,-0.240267,0.552625,0.4075,0.652875,0.577,-0.513167,0.382625,-0.37025,0.367545,0.154,0.02,0.1142,0.19075,-0.117583,0.1955,0.444,0.173375,-0.23825,-0.397,-0.6297,0.7355,-0.303462,0.409929,0.5557,-0.0344,0.4855,0.394333,0.020111,-0.45275,-0.20025,-0.607875,0.746667,-0.187625,-0.344125,-0.1764,-0.143545,1.9195,-0.695625,0.009167,-0.916125,-1.09375,-1.8532,0.466875,0.045,-0.16875,0.497333
0.084625,-0.3895,-0.501,-1.06775,0.6478,0.897875,0.2875,0.386875,-0.0449,-0.044833,-0.12075,1.368,-0.604909,-0.241667,1.750667,-0.0732,-0.103,0.013917,-0.02775,0.22,-0.8745,0.092063,0.172167,0.0179,-0.1815,-0.572154,0.569357,0.3443,0.967,0.250875,-0.133,-1.117667,0.11075,-1.28375,0.7405,0.962,0.237875,-0.623563,0.8267,0.039727,1.571,-1.218625,0.302667,-0.7035,-0.431625,0.3774,-0.662125,0.44075,0.492375,0.096
-0.23475,0.097833,0.08775,0.684875,-0.1722,0.87575,0.24025,-0.45425,0.2116,-0.699667,-0.619875,-0.6055,-0.352636,-0.5355,0.0085,0.1783,-0.413625,1.4745,-0.69575,-0.440167,0.49775,0.401375,0.549833,-0.3023,-0.21975,-0.194538,0.293857,0.6303,0.4094,0.6455,-0.215833,-0.055667,-0.02575,-0.524,0.75225,0.1065,-0.917,1.132187,0.0968,-0.123364,0,1.22075,0.114667,-0.699625,0.970375,1.3037,-0.55725,-0.122625,-0.30175,-0.485167
-0.7355,0.799333,-0.40825,0.30525,0.960133,-0.685125,0.82525,-0.795,1.2695,0.663333,1.317,1.667,1.773545,1.852167,-1.709667,0.09,-1.4385,0.691917,0.614,0.734167,-0.1995,0.7835,-0.484833,-0.4516,1.63275,1.103385,2.187357,2.0185,2.7616,0.512,0.28825,1.127889,1.358,2.38625,0.62925,-2.322667,0.240375,1.457562,-1.0471,-0.152727,-0.979833,-1.489875,1.474333,-0.15975,1.8435,2.1764,-0.865,0.864875,1.199125,1.0075
1.52075,0.825167,-2.05025,-2.827875,0.9076,-1.312875,0.033,3.18375,1.8238,0.552667,0.19475,2.11675,0.588818,2.375833,-1.783667,1.8219,-0.81475,-3.32475,1.44125,0.456833,-6.455625,4.049875,-1.666333,-0.2184,1.553,0.610231,-0.836071,1.8165,2.3293,-1.882143,-0.078583,1.543444,2.7,1.46,-3.9,-1.0985,1.753625,0.923375,-2.7404,1.398727,-3.675167,1.839875,0.940833,1.176625,3.919,-1.5187,-2.809125,1.218875,0.99625,0.903333
-0.444625,-1.313,0.0105,-0.503125,-1.4192,-0.40525,-1.009,-0.816625,-0.995,-0.944,-0.906,-1.6975,-0.641909,-0.673,-0.217833,-0.0566,-0.340625,-0.345083,-0.70025,0.678167,-0.3015,-0.573625,-1.4655,-0.9248,-0.68425,-0.307385,-0.869214,-1.2321,-0.8286,0.794625,-0.361167,-0.713667,-0.95375,-0.19125,-0.09575,0.297667,-0.716375,0.009313,2.1745,-0.862818,2.791,-0.939375,-0.859,-0.19325,-1.554125,-0.9892,-0.631625,-0.1755,-1.55575,-1.087167
0.073,-0.588167,1.8315,1.273125,-0.926933,0.261625,-0.87075,-0.928125,-0.6005,-1.390333,-2.0875,-0.17325,-0.964636,-0.679333,0.5715,-1.9405,0.11625,1.719083,-1.386,0.120167,0.698,-1.5595,0.469667,-0.5178,-1.09475,-0.799,-0.778786,-1.8359,-2.1127,1.16875,0.126167,-1.517778,-1.85425,-0.9075,1.0285,0.428,-1.41575,-1.969563,0.3873,-0.324727,4.69,-1.3905,-1.044,-1.40775,-3.360375,1.4506,3.85425,-0.0445,-1.13175,-1.1415
0.184,0.604833,0.409,-0.340125,1.857267,0.43725,1.44825,0.39375,1.2521,0.817833,2.208625,-0.45875,-0.026818,1.475833,1.151833,-0.2845,0.19025,2.668417,0.139,0.9175,0.346375,0.019313,1.023833,-0.5175,1.5395,1.356308,-1.306214,-1.7002,-1.7979,-0.3385,0.050667,1.431111,-1.98125,0.63125,0.166,0.25,1.458125,-0.316563,2.1755,0.519909,0.252,-1.02825,1.022,1.501625,-2.88375,1.598,-1.427625,0.71725,1.14925,1.429833
-0.13325,-1.057,-0.078,0.54,-0.850067,0.175875,-0.88925,-0.526625,-0.7745,-0.932833,-1.01975,-1.65825,-0.964818,-0.181,-0.242833,0.4768,-0.42725,0.0595,-0.5085,0.402167,-0.65375,0.272563,0.36,-0.8418,-0.20275,-0.036692,0.802,0.0056,0.6255,0.042,0.276333,-0.864556,1.207,0.37475,-0.4875,-1.090667,-0.53,-0.0315,1.8617,-0.854545,1.059667,-0.36775,-0.373833,-0.241875,2.71075,-0.2656,0.0885,-0.124375,-1.04025,-1.302167
-0.15825,-0.124667,-0.0035,-0.5235,-0.750733,-0.10675,-0.34075,-0.151125,-0.026,-0.595167,-0.2825,1.3325,0.117818,-0.515833,0.086833,-0.6722,0.057625,-0.24625,-0.4535,-1.132,0.096375,-0.759813,-0.832333,-0.1615,-0.6175,-0.337154,-1.819357,-1.7441,-1.5353,0.36125,-0.2015,-0.245444,-2.54125,-0.62875,-0.21125,0.752833,-0.664125,0.338938,-0.5964,-0.656636,3.205,-1.653125,-0.698333,-1.1625,-1.89475,-0.5273,0.67225,0.08325,-0.670125,-0.296667
0.32825,-2.7425,0.24525,0.812,-2.968133,-0.44175,-2.08325,-1.196625,-1.8679,-2.407667,-3.424875,1.361,-2.721818,-3.384833,-1.002167,2.2303,-0.1785,0.431167,-2.15325,0.7705,-0.608875,2.3485,-0.3155,0.1296,-2.62075,-2.080615,2.217571,3.1757,3.3858,-0.56375,-0.469,-3.407556,3.976,-3.09725,-0.5265,-3.5945,-1.6805,0.00975,-0.8042,-1.290727,-0.340167,1.234375,-2.156833,-2.601875,5.007,-0.0076,-0.65875,-2.094125,-2.718375,-3.075667
-0.5135,-0.8655,0.31675,0.57775,-0.957133,1.485125,-0.8665,0.15325,-0.9028,-0.811333,-0.060125,-2.8005,-0.763909,-0.913333,0.518333,-1.2554,0.305875,1.363583,-0.01575,-0.745333,0.786875,-1.1555,0.097333,-0.0556,-0.8905,-1.392077,-2.026143,-2.2172,-2.1835,1.50975,0.203,-0.501889,-2.31925,-1.2365,0.797125,0.476167,0.1245,-0.332563,2.2121,0.293364,1.717,-1.79175,-0.657167,-0.715,-2.16125,0.82,-0.433625,-1.057875,-0.701375,-0.232333
0.325625,-1.548167,-0.52625,0.225625,-0.3698,-0.169,-0.91875,-0.02875,-0.7747,-0.706833,-1.670375,1.00025,-1.314727,-1.4325,0.192167,0.5633,0.10475,-0.873083,-0.5865,1.050667,-0.694625,0.592813,1.577667,-0.1547,-1.005,-0.742923,2.069143,1.9114,2.3646,-0.002625,-0.283667,-1.676556,1.90125,-1.47175,-0.033625,0.407667,-0.7445,-0.406,-0.7328,-0.717545,-0.614667,0.019125,-0.7015,-0.530875,2.579625,-1.234,-2.918625,-0.323375,-1.379125,-1.219167
-1.126125,0.957,0.00375,-2.52875,2.0838,0.382625,1.076,1.24475,1.8001,0.887,0.884875,-0.4625,1.040273,1.465333,-0.368,-1.0238,0.4825,0.28025,0.443,0.701833,-0.084125,-0.222563,0.851667,0.3768,0.827,1.653231,-1.070429,-1.7763,-1.5936,-0.552375,0.063583,1.071333,-2.01525,2.3595,0.723875,-0.331333,0.743375,-0.75675,2.437,0.021273,-1.911667,0.05975,0.705,1.38,-2.282625,0.6227,-0.056375,1.738375,0.885,1.127167
-0.180875,-0.2,-0.2805,-0.42925,1.046,0.738125,0.1275,-0.407,-0.1629,-1.221167,0.25825,-0.8155,-0.194,0.0345,0.106667,0.1167,-0.657,-0.47825,-0.23875,0.568,-0.019875,0.134188,0.453167,-0.5364,-0.29825,-0.379308,0.941357,0.8805,0.9102,-1.624375,0.001417,-0.024778,1.4495,-0.1885,0.100125,0.379333,-0.600375,-0.939562,0.5584,-0.105909,-1.718333,-0.8695,0.146167,0.101875,1.708,0.6567,0.801375,-0.864875,-0.29725,0.581167
-0.47975,-1.777333,0.496,0.177875,-1.1404,-0.93575,-0.78175,-0.6485,-0.8427,-1.057333,-1.4615,-2.227,-0.428909,-1.552667,0.300333,-1.3164,0.116125,2.449833,-0.70825,-0.66,0.723125,-0.754563,0.693833,-0.2893,-1.1885,-0.732769,-0.919357,-0.7322,-1.0761,0.9875,0.489583,-1.105,-1.175,-1.00875,0.5465,0.8905,-0.70575,-1.731312,3.419,-1.119455,2.6165,-0.630875,-0.686167,-0.79325,-2.35775,1.0028,1.247125,-2.551125,-0.581,-0.148333
0.352,0.517833,1.78125,0.480375,0.9066,0.248875,-0.673,0.41475,0.2991,1.226167,0.237375,0.064,0.617182,1.177667,0.021667,-1.7854,0.795625,1.462083,-0.24275,0.068,0.02025,-0.833,0.696167,1.0432,0.44825,0.913538,-2.158286,-2.9905,-3.1136,-0.041,0.035167,0.720556,-3.32,0.486,2.0705,-0.64,-0.54825,0.636437,-0.6338,-0.573182,-2.745833,-0.06575,-0.415,0.41975,-2.749,3.2593,-0.626125,1.915875,0.933125,-0.150667
0.521875,0.736667,-0.35625,-2.48175,0.094933,-1.81175,-0.7175,0.6765,-0.2925,0.446167,1.417875,1.877,0.93,0.324667,-1.997333,2.2494,-0.079125,-5.50525,0.99725,1.162167,-1.541125,4.702625,-3.670833,0.593,-0.07475,-0.045,1.729929,3.02,0.2173,-0.9115,-0.67,1.002556,4.75475,-0.387,-1.045625,0.197667,1.722875,-0.761188,-2.9927,1.268091,-1.992,1.320375,-0.2265,0.349625,2.663,-1.8988,0.44125,0.0295,-0.199,0.446167
-0.196125,0.2185,-0.94825,-0.29525,2.105933,0.7285,0.89225,-0.460625,0.4711,1.064333,0.978125,-1.49025,0.180545,1.114167,0.005333,-1.1214,0.606375,1.225917,-0.27375,3.1205,0.718,-1.012813,0.427,0.5413,0.4785,0.342615,-1.742214,-2.0895,-1.8605,-0.81675,-0.438333,0.375444,-1.9645,1.465,0.6265,0.155333,1.444875,1.00775,-0.5441,1.222182,-2.651167,-1.187125,0.717667,0.267375,-3.152625,1.7243,-0.101625,0.196125,1.124125,0.615667
-0.404875,-1.417667,0.34875,0.795,-0.7298,0.900125,-0.5215,-0.071875,-0.6163,-1.077667,-1.024125,0.092,-0.925545,-1.481333,-0.121333,0.398,0.41675,-0.215833,-0.64025,-0.545167,-0.2705,0.508625,0.616167,-0.0275,-1.28325,-0.794538,0.254,-0.0856,1.0918,0.568875,-0.369833,-1.330222,0.75125,-0.86475,0.016625,0.387,-0.8195,-0.627438,2.9184,-0.812455,2.3735,-0.246125,-0.735833,-0.56275,2.278875,1.4118,0.13325,-0.9705,-1.276375,-1.074167
0.222625,-0.933,1.4965,1.084625,-1.909467,-0.812875,-1.59125,-0.975125,-1.1242,-1.926833,-1.74225,-0.86025,-1.387909,-2.632,-0.4445,-0.4778,0.568375,-0.455083,-1.2775,0.750167,0.08825,-0.032062,-0.292667,-0.0321,-1.76625,-1.480769,-2.173429,-1.393,-2.2104,0.490857,-0.386667,-1.394,-2.04675,-2.4725,0.42875,-0.411833,-1.377625,-0.497875,2.3936,-1.255545,2.756,-0.65075,-2.015333,-1.816375,-0.291875,1.623,0.795375,-1.12975,-1.99425,-0.812833
1.283375,0.757,-1.31,-1.48325,-0.003667,-0.433625,0.35975,1.71975,0.5361,-0.103,1.45525,1.835,1.436455,1.206,-1.113667,1.7337,-0.896875,-5.017583,0.7595,-0.434167,-6.419125,3.9455,-2.710667,-0.4657,0.624,1.689538,0.740929,2.7639,2.3589,-1.994,-0.307917,0.636444,3.2015,1.8975,-2.93675,-0.753667,0.892625,-0.0575,-2.182,1.213,-2.039333,1.574625,0.874167,-0.10025,1.783,-1.3814,-2.30475,1.539125,0.08125,0.121333
-0.2665,-0.768167,0.14075,0.619375,-0.442733,0.449125,-0.37575,-0.15325,0.1079,-0.3025,-0.821375,1.1325,-0.332364,-0.723,0.346833,-1.1343,0.26575,0.719833,-0.523,0.496833,0.520125,-1.080313,-0.241667,0.0786,-0.1835,-0.163231,0.102929,-0.933,-0.9062,0.4785,0.6795,-0.785111,0.03225,-0.154,0.59475,0.3305,-0.1885,-0.983937,0.0825,-1.020091,3.728667,-0.758875,-0.425,-0.5245,-0.210875,1.546,1.7935,0.806125,-1.170125,-0.597
1.977625,1.633333,-1.01975,0.552625,0.538067,-0.26075,0.794,1.657875,1.1704,0.935167,1.272375,2.083,2.008455,2.1785,-2.563167,1.6936,-1.637125,-2.4815,1.65275,-0.647333,-5.73775,2.014,-2.3415,-1.1376,1.3385,2.623692,-0.5695,-0.6235,0.6625,-2.565,0.331917,1.876778,4.593,0.67775,-4.61075,-0.539333,-0.29625,0.980437,-2.6539,1.423727,-2.5735,1.74725,2.396833,1.07,4.257125,-1.3813,-2.819375,3.399,1.00575,0.877333
-0.580125,1.658833,-0.315,-2.212125,-0.2764,0.06925,0.09875,-0.797625,1.0037,-0.156667,0.4205,-0.87325,1.053818,-0.132167,1.0515,0.3056,0.492875,-0.820667,0.3845,1.861667,0.53625,0.379,-0.256,0.0385,-0.04325,-0.701462,-1.045357,-0.0686,-1.8801,-0.682875,0.549583,0.176556,-2.26075,0,0.143625,1.071167,0.4985,-1.225562,0.8298,1.715364,-1.463233,0.763375,-0.0955,-0.561125,-3.768375,-1.5328,-0.384875,-1.149,1.251125,0.424333
0.348375,0.8085,1.3095,0.39225,0.1112,1.085875,1.33725,-0.223375,0.2236,-0.0435,-0.0015,-0.52825,0.143727,0.571,0.6985,-1.2603,-0.248,1.823917,0.891,1.5245,1.0315,-0.22525,0.632167,-0.6255,0.175,0.768462,0.274286,-6e-04,0.0353,0.19,-0.489083,1.431667,-1.08125,1.663,0.989625,-0.611167,1.079,0.054938,2.1538,0.300182,0.821167,2.01125,0.6625,1.495,-1.11375,3.9062,0.531125,-0.034625,0.91375,1.083833
1.020125,2.2165,-1.17825,-0.865,0.9418,-1.0325,0.4695,1.533375,2.1098,0.3755,1.065625,2.586,1.232364,1.495,-1.543833,2.0578,-0.197625,-5.49825,0.94025,-0.219333,-8.305125,3.16425,-0.764833,0.6766,1.852,1.296692,2.186929,3.0721,-0.1635,-1.881375,-0.135917,1.293889,5.634,0.24625,-4.64325,-1.133167,1.2115,-0.595625,-3.4104,0,-2.62,1.445,1.300833,0.9305,4.542875,-1.4684,-1.786625,0.760625,0.944125,0.9435
0.17975,1.198333,-0.49225,-0.245875,0.529067,-0.57575,-0.0025,2.873625,0.6417,0.240333,1.008375,2.48825,0.910545,0.278667,-0.83,1.3058,-0.427625,-3.567,0.61075,-0.317833,-4.872625,2.714,-1.520833,0.4689,0.42375,0.779769,3.250643,3.4395,1.9828,-0.97825,-0.240667,0.800111,5.68075,0.24225,-3.989625,0.4155,0.333,0.858187,-4.2074,0.127091,-1.496167,1.2355,0.9385,-0.18175,4.52375,-1.7075,-3.0195,0.69025,0.202375,0.070167
-1.32775,0.2625,0.42675,0,1.173733,0.64575,0.918,-0.13825,0.9018,1.564,0.31225,-0.11625,0.356545,0.526,0.915333,-0.3162,0.622375,-0.809583,0.819,2.690667,-0.08725,0.104375,1.103167,1.0415,0.115,0.083,0.958071,0.9989,1.2181,-1.071875,-0.307,0.251556,1.209,1.469,0.20325,-0.170833,1.055,-0.099938,2.3947,0.828636,-0.595667,-0.2905,0.8255,1.5705,0.3425,-0.0307,1.33175,0.112375,1.077625,0.581333
-0.207375,-0.264333,0.3415,-0.889125,-0.393733,0.60825,0.097,-0.024375,-0.1631,-0.564333,0.868125,0.91975,0.061727,0.014833,0.283,-1.0109,-0.477,-0.504833,-0.37425,-0.6175,0.709875,0.543563,-0.060167,-1.2269,-0.24175,-0.052231,-0.483929,0.1108,0.1763,-0.574375,0.311167,0.453889,-1.1645,0.68975,-0.963625,1.223,0.41625,-1.099437,1.8679,-0.412,0.167333,0.79325,-0.084333,0.338,-3.017,1.5782,0.177125,-0.216,-0.109875,-0.311833
0.204375,-0.378667,0.5045,0.024125,-0.4998,1.51825,-0.45725,0.166125,-0.7876,-0.383167,-0.483625,0.9885,0.299909,-0.0855,-0.6555,-0.2509,-0.25075,0.138,0.25325,1.651,0.381375,-1.639312,-0.2935,-0.1572,-0.84725,-0.158,-0.223786,-0.2326,-0.5167,0.978375,-0.426167,0.512556,-0.79225,-0.3325,-0.150125,0.955,-0.382875,0.126937,2.473,-0.586727,5.110333,-1.732,-0.476333,-0.923,-1.604,-0.4902,1.484625,-0.305125,-0.815375,0.850167
0.29425,0.642,0.34475,-0.076875,1.901667,-0.600625,1.0955,2.482875,0.6227,2.854,1.25975,0.8095,0.986818,1.812,-0.164667,0.2992,2.227875,-2.617167,1.5345,3.950667,-0.441875,-0.429688,1.183333,2.1529,0.886,0.644462,0.695357,-0.2104,0.8219,-1.466375,0.164667,0.767111,0.41,1.28625,0.225625,0.552167,0.649375,1.625688,-2.0129,0.789091,-2.5175,-0.52475,0.599167,1.549,2.06275,-0.5017,-0.3555,1.319875,1.00575,0.624
